Date,Store ID,Product ID,Demand,Forecast_RandomForest,Forecast_XGBoost,Forecast_Ensemble
2023-09-18,S005,P0018,106,106.19,106.29,106.25
2023-09-18,S004,P0008,61,61.15,60.33,60.7
2023-09-18,S002,P0009,110,107.66,111.02,109.51
2023-09-18,S004,P0005,86,85.82,87.82,86.92
2023-09-18,S004,P0010,50,50.03,52.01,51.12
2023-09-18,S004,P0006,142,139.29,135.65,137.29
2023-09-18,S002,P0001,177,177.24,174.77,175.88
2023-09-18,S001,P0019,65,63.74,65.74,64.84
2023-09-18,S003,P0017,48,48.16,48.78,48.5
2023-09-18,S001,P0009,196,196.44,198.18,197.4
2023-09-18,S003,P0006,73,77.86,71.6,74.42
2023-09-18,S005,P0001,49,49.26,51.34,50.4
2023-09-18,S002,P0006,60,59.32,60.32,59.87
2023-09-19,S001,P0009,108,108.07,108.12,108.1
2023-09-19,S001,P0004,183,183.21,182.24,182.68
2023-09-19,S001,P0006,89,88.68,89.58,89.18
2023-09-19,S001,P0010,102,101.87,104.03,103.06
2023-09-19,S005,P0014,84,83.71,83.14,83.4
2023-09-19,S002,P0018,66,61.74,65.53,63.82
2023-09-19,S002,P0012,59,58.99,56.16,57.43
2023-09-19,S003,P0019,116,116.15,113.24,114.55
2023-09-19,S005,P0004,111,111.22,111.24,111.23
2023-09-19,S003,P0017,110,114.44,111.84,113.01
2023-09-19,S003,P0005,84,84.03,81.19,82.47
2023-09-19,S003,P0009,132,132.45,133.97,133.29
2023-09-19,S001,P0011,61,58.61,58.99,58.82
2023-09-19,S002,P0017,120,120.0,118.5,119.18
2023-09-19,S001,P0020,57,58.97,58.09,58.49
2023-09-19,S005,P0020,75,75.13,75.58,75.38
2023-09-19,S001,P0005,84,84.1,85.24,84.73
2023-09-19,S003,P0002,99,95.02,95.57,95.32
2023-09-19,S004,P0015,67,65.99,68.15,67.18
2023-09-19,S003,P0020,91,90.81,91.66,91.28
2023-09-19,S005,P0019,65,65.02,65.42,65.24
2023-09-19,S003,P0015,149,149.28,153.09,151.38
2023-09-19,S002,P0008,187,187.03,185.41,186.14
2023-09-19,S003,P0012,59,58.98,58.74,58.85
2023-09-19,S004,P0016,51,51.18,51.43,51.32
2023-09-19,S003,P0008,150,150.81,148.76,149.68
2023-09-19,S002,P0004,40,40.28,40.23,40.25
2023-09-19,S003,P0016,135,135.04,137.62,136.46
2023-09-19,S004,P0018,71,71.13,71.47,71.32
2023-09-19,S002,P0015,62,62.03,62.32,62.19
2023-09-19,S002,P0001,215,212.67,212.75,212.71
2023-09-19,S004,P0001,113,113.17,112.93,113.04
2023-09-19,S002,P0019,200,198.78,195.19,196.81
2023-09-19,S001,P0017,137,137.11,136.19,136.6
2023-09-19,S005,P0008,154,154.29,153.21,153.7
2023-09-19,S001,P0012,134,140.19,140.55,140.39
2023-09-19,S002,P0007,200,198.76,199.75,199.3
2023-09-19,S005,P0013,164,164.08,165.2,164.7
2023-09-19,S001,P0003,92,92.16,91.81,91.97
2023-09-19,S004,P0010,144,148.95,150.04,149.55
2023-09-19,S003,P0003,103,102.9,102.6,102.74
2023-09-19,S002,P0003,108,108.23,107.89,108.04
2023-09-19,S001,P0007,154,153.74,154.02,153.89
2023-09-19,S002,P0009,108,108.19,105.47,106.69
2023-09-19,S005,P0012,77,77.1,77.9,77.54
2023-09-19,S004,P0014,59,59.16,60.82,60.07
2023-09-19,S004,P0013,133,132.67,133.45,133.1
2023-09-19,S003,P0010,83,83.01,85.31,84.27
2023-09-19,S005,P0006,140,139.57,138.14,138.78
2023-09-19,S002,P0002,89,89.03,88.79,88.9
2023-09-19,S005,P0009,85,84.84,85.53,85.22
2023-09-19,S004,P0002,109,109.52,110.02,109.79
2023-09-19,S003,P0014,189,187.88,189.38,188.71
2023-09-19,S003,P0001,157,156.96,159.31,158.25
2023-09-19,S003,P0007,142,151.19,146.33,148.52
2023-09-19,S002,P0016,106,106.2,107.16,106.73
2023-09-19,S004,P0011,105,105.16,105.33,105.25
2023-09-19,S005,P0003,115,108.9,108.89,108.89
2023-09-19,S001,P0018,89,90.41,89.9,90.13
2023-09-19,S005,P0016,120,118.01,119.48,118.82
2023-09-19,S004,P0005,100,100.27,98.51,99.3
2023-09-19,S003,P0006,81,75.07,76.32,75.76
2023-09-19,S005,P0001,125,124.88,130.17,127.79
2023-09-19,S004,P0004,213,214.41,204.51,208.96
2023-09-19,S001,P0008,128,126.5,126.48,126.49
2023-09-19,S005,P0007,96,95.78,97.04,96.47
2023-09-19,S005,P0011,60,58.2,59.3,58.81
2023-09-19,S003,P0004,169,176.32,177.93,177.21
2023-09-19,S002,P0020,89,89.1,87.89,88.43
2023-09-19,S004,P0009,90,90.04,89.78,89.9
2023-09-19,S004,P0006,115,114.96,114.61,114.77
2023-09-19,S002,P0010,233,237.55,233.99,235.59
2023-09-19,S005,P0018,67,66.8,66.54,66.66
2023-09-19,S001,P0015,94,101.47,98.54,99.86
2023-09-19,S001,P0019,79,79.03,80.72,79.96
2023-09-19,S004,P0008,116,116.19,114.28,115.14
2023-09-19,S001,P0013,77,77.05,77.66,77.39
2023-09-19,S004,P0020,97,97.06,97.26,97.17
2023-09-19,S004,P0012,70,71.79,71.04,71.38
2023-09-19,S002,P0006,120,119.76,118.98,119.33
2023-09-19,S001,P0016,91,90.73,91.62,91.22
2023-09-19,S001,P0002,126,125.38,123.14,124.15
2023-09-19,S001,P0014,54,53.81,55.06,54.5
2023-09-19,S002,P0005,73,73.08,73.53,73.33
2023-09-19,S003,P0011,122,122.46,124.03,123.32
2023-09-19,S002,P0014,125,124.94,125.09,125.02
2023-09-19,S003,P0013,113,112.99,114.38,113.75
2023-09-19,S004,P0003,55,55.06,55.73,55.43
2023-09-19,S002,P0011,84,84.01,83.25,83.59
2023-09-19,S004,P0017,67,67.08,67.87,67.51
2023-09-19,S001,P0001,103,103.54,101.61,102.48
2023-09-19,S003,P0018,64,63.68,65.12,64.47
2023-09-19,S002,P0013,121,121.02,122.24,121.69
2023-09-19,S005,P0010,108,116.99,120.61,118.98
2023-09-19,S005,P0015,100,100.38,100.57,100.48
2023-09-19,S005,P0017,98,104.85,100.38,102.39
2023-09-19,S004,P0007,175,174.81,174.78,174.79
2023-09-19,S005,P0005,129,129.19,129.89,129.57
2023-09-19,S005,P0002,111,110.8,111.69,111.29
2023-09-19,S004,P0019,94,94.08,96.53,95.43
2023-09-20,S004,P0002,111,111.54,110.2,110.8
2023-09-20,S001,P0015,81,80.88,80.13,80.47
2023-09-20,S004,P0014,108,108.13,106.45,107.21
2023-09-20,S003,P0004,114,114.2,115.44,114.88
2023-09-20,S001,P0005,93,93.12,92.81,92.95
2023-09-20,S002,P0013,120,120.37,121.78,121.15
2023-09-20,S004,P0007,110,109.81,108.74,109.22
2023-09-20,S001,P0020,138,152.46,149.35,150.75
2023-09-20,S005,P0001,49,50.9,51.07,50.99
2023-09-20,S003,P0017,61,61.08,59.02,59.95
2023-09-20,S002,P0011,180,179.49,179.59,179.54
2023-09-20,S002,P0017,110,109.8,109.41,109.59
2023-09-20,S004,P0004,66,65.95,63.95,64.85
2023-09-20,S001,P0008,121,121.02,121.8,121.45
2023-09-20,S003,P0011,70,70.08,68.26,69.08
2023-09-20,S003,P0019,152,151.81,149.13,150.34
2023-09-20,S004,P0020,123,122.95,122.25,122.57
2023-09-20,S001,P0016,179,178.62,178.54,178.58
2023-09-20,S002,P0015,99,99.29,98.87,99.06
2023-09-20,S004,P0012,84,83.95,83.42,83.66
2023-09-20,S002,P0016,89,88.96,87.7,88.27
2023-09-20,S002,P0004,172,171.89,172.94,172.47
2023-09-20,S005,P0017,99,99.09,98.81,98.94
2023-09-20,S003,P0008,80,80.51,80.73,80.63
2023-09-20,S001,P0018,129,128.92,127.19,127.97
2023-09-20,S003,P0007,84,83.88,82.32,83.02
2023-09-20,S001,P0004,88,87.99,89.44,88.79
2023-09-20,S003,P0015,132,129.32,129.27,129.29
2023-09-20,S001,P0012,210,210.65,214.11,212.55
2023-09-20,S004,P0013,72,75.63,72.36,73.83
2023-09-20,S004,P0018,55,54.98,55.06,55.02
2023-09-20,S005,P0019,51,54.81,53.38,54.02
2023-09-20,S001,P0002,128,128.59,125.07,126.65
2023-09-20,S003,P0013,65,65.29,64.74,64.99
2023-09-20,S002,P0010,83,82.99,83.6,83.33
2023-09-20,S001,P0013,50,50.29,50.51,50.41
2023-09-20,S003,P0009,103,102.94,100.71,101.71
2023-09-20,S005,P0003,78,79.96,78.22,79.0
2023-09-20,S001,P0006,95,94.84,93.58,94.15
2023-09-20,S002,P0005,94,94.07,92.17,93.03
2023-09-20,S004,P0001,186,186.54,188.17,187.44
2023-09-20,S003,P0020,105,104.98,105.24,105.12
2023-09-20,S001,P0019,55,55.14,54.53,54.8
2023-09-20,S005,P0011,139,125.84,128.64,127.38
2023-09-20,S002,P0001,86,86.08,86.25,86.17
2023-09-20,S005,P0009,65,64.83,65.86,65.4
2023-09-20,S003,P0014,115,114.87,115.61,115.28
2023-09-20,S003,P0001,110,110.13,111.32,110.78
2023-09-20,S004,P0011,126,126.0,126.1,126.06
2023-09-20,S002,P0012,85,84.72,86.6,85.75
2023-09-20,S001,P0003,165,165.74,164.82,165.23
2023-09-20,S001,P0014,115,112.09,110.63,111.29
2023-09-20,S001,P0017,121,121.18,121.94,121.6
2023-09-20,S004,P0019,174,176.87,178.06,177.52
2023-09-20,S003,P0016,63,58.96,60.27,59.68
2023-09-20,S003,P0003,142,141.98,141.84,141.9
2023-09-20,S005,P0005,186,183.86,186.33,185.22
2023-09-20,S003,P0012,82,81.78,82.46,82.15
2023-09-20,S005,P0002,147,147.08,146.75,146.9
2023-09-20,S001,P0001,103,103.05,101.88,102.41
2023-09-20,S002,P0019,139,137.86,135.69,136.67
2023-09-20,S002,P0007,46,45.82,45.47,45.63
2023-09-20,S002,P0008,77,82.57,81.02,81.72
2023-09-20,S002,P0014,108,107.69,106.19,106.87
2023-09-20,S005,P0013,57,57.21,58.44,57.89
2023-09-20,S005,P0010,111,111.28,111.52,111.41
2023-09-20,S004,P0017,46,46.23,45.18,45.65
2023-09-20,S001,P0011,79,78.9,78.63,78.75
2023-09-20,S004,P0003,56,55.96,57.13,56.6
2023-09-20,S003,P0002,84,86.97,88.35,87.73
2023-09-20,S004,P0016,104,104.14,103.35,103.71
2023-09-20,S003,P0018,85,91.72,87.85,89.59
2023-09-20,S005,P0015,163,163.51,161.32,162.31
2023-09-20,S005,P0020,123,122.96,123.08,123.03
2023-09-20,S005,P0006,114,114.54,113.36,113.89
2023-09-20,S002,P0002,80,80.04,83.52,81.95
2023-09-20,S003,P0005,108,108.15,106.49,107.24
2023-09-20,S005,P0016,113,113.15,112.42,112.75
2023-09-20,S004,P0008,79,78.69,80.38,79.62
2023-09-20,S004,P0006,64,64.09,64.99,64.58
2023-09-20,S004,P0009,74,73.52,73.16,73.32
2023-09-20,S005,P0012,111,110.97,107.89,109.28
2023-09-20,S005,P0018,182,181.0,180.62,180.79
2023-09-20,S005,P0008,149,149.26,150.68,150.04
2023-09-20,S002,P0003,110,110.28,109.02,109.59
2023-09-20,S004,P0005,49,48.93,49.94,49.49
2023-09-20,S005,P0007,135,125.26,128.05,126.79
2023-09-20,S001,P0010,106,108.57,109.09,108.86
2023-09-20,S001,P0009,114,113.96,115.36,114.73
2023-09-20,S002,P0018,62,68.16,66.48,67.24
2023-09-20,S002,P0020,96,96.35,96.25,96.3
2023-09-20,S001,P0007,117,107.06,109.71,108.52
2023-09-20,S003,P0006,57,58.89,57.9,58.35
2023-09-20,S002,P0009,87,86.93,85.75,86.28
2023-09-20,S005,P0014,61,61.07,60.68,60.86
2023-09-20,S004,P0015,60,59.8,59.24,59.49
2023-09-20,S002,P0006,95,94.92,96.95,96.04
2023-09-20,S005,P0004,141,140.57,141.5,141.08
2023-09-20,S003,P0010,95,94.85,95.85,95.4
2023-09-20,S004,P0010,94,96.52,97.06,96.82
2023-09-21,S005,P0002,77,73.83,74.08,73.97
2023-09-21,S003,P0006,104,103.54,103.81,103.69
2023-09-21,S004,P0009,124,123.99,124.86,124.47
2023-09-21,S005,P0015,44,44.54,44.32,44.42
2023-09-21,S003,P0009,184,183.68,183.28,183.46
2023-09-21,S001,P0002,105,100.24,102.8,101.65
2023-09-21,S005,P0016,79,82.33,81.07,81.64
2023-09-21,S005,P0010,168,169.07,167.46,168.18
2023-09-21,S003,P0004,169,168.04,167.07,167.51
2023-09-21,S002,P0011,75,75.02,75.35,75.2
2023-09-21,S001,P0004,41,41.13,41.86,41.53
2023-09-21,S003,P0017,95,94.74,94.89,94.82
2023-09-21,S004,P0018,69,69.11,69.11,69.11
2023-09-21,S001,P0003,71,66.81,66.96,66.89
2023-09-21,S004,P0012,23,22.86,24.94,24.0
2023-09-21,S001,P0014,65,64.89,65.02,64.96
2023-09-21,S001,P0010,81,80.96,81.95,81.5
2023-09-21,S005,P0006,125,124.03,122.77,123.34
2023-09-21,S002,P0007,79,86.53,83.75,85.0
2023-09-21,S001,P0018,46,46.31,44.51,45.32
2023-09-21,S003,P0002,160,159.83,165.03,162.69
2023-09-21,S001,P0011,41,43.85,45.96,45.01
2023-09-21,S004,P0005,158,157.74,159.91,158.93
2023-09-21,S001,P0005,125,124.94,124.98,124.96
2023-09-21,S001,P0007,127,126.92,128.69,127.89
2023-09-21,S002,P0009,70,76.82,72.99,74.71
2023-09-21,S003,P0010,201,201.69,197.47,199.37
2023-09-21,S002,P0002,136,135.86,136.07,135.98
2023-09-21,S003,P0014,88,88.37,87.77,88.04
2023-09-21,S005,P0009,68,68.0,67.28,67.6
2023-09-21,S005,P0018,94,93.88,93.42,93.63
2023-09-21,S003,P0001,69,67.94,67.62,67.76
2023-09-21,S005,P0005,133,132.47,132.81,132.66
2023-09-21,S003,P0011,123,123.34,124.63,124.05
2023-09-21,S001,P0019,62,62.08,62.43,62.27
2023-09-21,S001,P0001,59,58.74,59.44,59.13
2023-09-21,S002,P0014,136,135.49,135.78,135.65
2023-09-21,S005,P0001,112,111.98,109.29,110.5
2023-09-21,S004,P0017,114,113.94,116.13,115.14
2023-09-21,S002,P0016,115,114.85,115.95,115.45
2023-09-21,S004,P0019,109,109.03,111.56,110.42
2023-09-21,S004,P0003,56,55.96,56.13,56.05
2023-09-21,S004,P0006,138,141.44,139.31,140.27
2023-09-21,S002,P0003,90,89.98,87.83,88.8
2023-09-21,S003,P0007,109,103.05,103.65,103.38
2023-09-21,S005,P0017,124,116.96,121.08,119.23
2023-09-21,S004,P0013,71,71.11,68.66,69.76
2023-09-21,S001,P0013,99,98.39,99.27,98.87
2023-09-21,S003,P0013,153,153.44,154.16,153.84
2023-09-21,S005,P0003,67,66.97,67.17,67.08
2023-09-21,S001,P0015,120,120.02,119.46,119.71
2023-09-21,S002,P0005,109,109.03,111.2,110.22
2023-09-21,S004,P0008,56,59.59,57.25,58.3
2023-09-21,S001,P0008,142,141.89,139.34,140.49
2023-09-21,S001,P0016,64,63.85,63.5,63.66
2023-09-21,S004,P0002,17,16.92,19.09,18.11
2023-09-21,S002,P0006,108,107.91,108.81,108.41
2023-09-21,S002,P0010,122,122.05,124.65,123.48
2023-09-21,S002,P0020,70,73.89,71.67,72.67
2023-09-21,S005,P0007,113,113.06,117.21,115.34
2023-09-21,S004,P0007,133,133.37,133.62,133.51
2023-09-21,S002,P0013,93,92.97,93.68,93.36
2023-09-21,S004,P0004,173,172.73,174.32,173.6
2023-09-21,S003,P0018,142,136.74,137.86,137.36
2023-09-21,S004,P0020,88,87.96,87.69,87.81
2023-09-21,S001,P0009,101,100.95,100.98,100.97
2023-09-21,S005,P0014,78,77.98,77.5,77.72
2023-09-21,S004,P0010,220,218.74,218.67,218.7
2023-09-21,S002,P0018,127,127.37,126.45,126.86
2023-09-21,S005,P0012,57,57.18,56.24,56.66
2023-09-21,S002,P0001,160,159.73,162.52,161.26
2023-09-21,S002,P0015,57,57.21,55.52,56.28
2023-09-21,S004,P0015,34,37.24,36.35,36.75
2023-09-21,S002,P0004,153,153.31,150.59,151.81
2023-09-21,S001,P0020,68,68.15,68.22,68.19
2023-09-21,S004,P0014,107,108.83,109.67,109.29
2023-09-21,S002,P0017,113,113.21,112.24,112.68
2023-09-21,S004,P0001,173,173.23,172.12,172.62
2023-09-21,S003,P0019,98,96.16,99.3,97.89
2023-09-21,S005,P0004,117,116.97,114.38,115.55
2023-09-21,S003,P0020,77,77.05,78.32,77.75
2023-09-21,S005,P0019,66,65.99,67.41,66.77
2023-09-21,S003,P0016,95,93.29,93.62,93.47
2023-09-21,S003,P0008,120,120.0,118.84,119.36
2023-09-21,S005,P0011,42,44.19,44.94,44.6
2023-09-21,S005,P0020,126,130.94,131.66,131.34
2023-09-21,S005,P0013,134,134.09,134.04,134.06
2023-09-21,S002,P0008,173,171.49,174.28,173.02
2023-09-21,S005,P0008,194,194.03,193.29,193.62
2023-09-21,S004,P0011,90,89.78,89.88,89.83
2023-09-21,S001,P0006,80,80.2,79.41,79.77
2023-09-21,S003,P0005,198,197.24,197.43,197.34
2023-09-21,S001,P0012,131,131.01,129.12,129.97
2023-09-21,S003,P0012,76,75.87,75.69,75.77
2023-09-21,S001,P0017,51,51.57,51.87,51.73
2023-09-21,S003,P0003,114,117.16,114.05,115.45
2023-09-21,S004,P0016,90,89.92,89.65,89.77
2023-09-21,S002,P0012,155,140.75,144.41,142.76
2023-09-21,S002,P0019,124,123.99,124.48,124.26
2023-09-21,S003,P0015,114,108.43,109.79,109.18
2023-09-22,S005,P0017,97,96.92,98.46,97.77
2023-09-22,S003,P0020,81,80.88,81.82,81.4
2023-09-22,S002,P0005,226,225.71,226.36,226.07
2023-09-22,S005,P0012,121,119.95,118.96,119.41
2023-09-22,S002,P0011,78,81.67,81.39,81.52
2023-09-22,S005,P0006,141,128.79,132.67,130.92
2023-09-22,S005,P0004,155,147.95,143.56,145.54
2023-09-22,S002,P0013,177,178.02,186.5,182.68
2023-09-22,S001,P0019,138,138.03,138.0,138.01
2023-09-22,S001,P0012,245,244.07,245.95,245.1
2023-09-22,S003,P0011,177,179.02,173.49,175.98
2023-09-22,S004,P0016,70,66.39,66.13,66.25
2023-09-22,S004,P0011,135,135.02,135.48,135.27
2023-09-22,S001,P0011,64,70.24,69.85,70.03
2023-09-22,S005,P0008,208,202.29,196.29,198.99
2023-09-22,S002,P0017,111,110.95,110.07,110.47
2023-09-22,S004,P0020,69,64.73,67.9,66.47
2023-09-22,S005,P0002,101,101.24,100.91,101.06
2023-09-22,S002,P0007,86,86.1,85.07,85.53
2023-09-22,S005,P0013,92,92.09,92.04,92.06
2023-09-22,S002,P0019,80,80.04,81.92,81.07
2023-09-22,S001,P0017,151,151.46,151.57,151.52
2023-09-22,S002,P0012,32,32.09,31.62,31.83
2023-09-22,S004,P0015,120,120.2,119.86,120.01
2023-09-22,S002,P0001,136,143.99,142.35,143.09
2023-09-22,S001,P0020,86,86.03,85.83,85.92
2023-09-22,S003,P0017,171,170.69,171.57,171.17
2023-09-22,S004,P0018,53,58.79,56.83,57.71
2023-09-22,S004,P0001,137,137.25,138.32,137.84
2023-09-22,S003,P0015,170,169.0,168.07,168.49
2023-09-22,S002,P0004,104,104.0,104.77,104.42
2023-09-22,S001,P0004,132,131.85,130.84,131.29
2023-09-22,S005,P0011,78,77.85,76.96,77.36
2023-09-22,S004,P0012,164,161.47,158.66,159.92
2023-09-22,S003,P0018,110,114.66,112.86,113.67
2023-09-22,S002,P0014,76,69.73,70.04,69.9
2023-09-22,S003,P0007,141,141.09,139.88,140.42
2023-09-22,S001,P0013,96,95.99,94.94,95.41
2023-09-22,S005,P0003,68,68.02,67.99,68.0
2023-09-22,S001,P0015,118,109.71,112.7,111.35
2023-09-22,S004,P0004,34,34.11,33.77,33.92
2023-09-22,S002,P0020,91,84.48,86.39,85.53
2023-09-22,S002,P0006,107,107.09,107.15,107.12
2023-09-22,S003,P0006,67,67.37,65.29,66.23
2023-09-22,S004,P0009,106,108.69,110.67,109.78
2023-09-22,S004,P0008,92,92.23,92.52,92.39
2023-09-22,S003,P0010,101,101.25,101.53,101.4
2023-09-22,S003,P0014,106,102.17,102.74,102.48
2023-09-22,S003,P0001,124,121.63,123.83,122.84
2023-09-22,S005,P0005,108,108.14,107.92,108.02
2023-09-22,S003,P0002,125,124.92,124.35,124.61
2023-09-22,S004,P0017,173,173.21,172.65,172.9
2023-09-22,S004,P0005,143,143.18,142.59,142.86
2023-09-22,S003,P0009,141,140.58,138.39,139.38
2023-09-22,S005,P0014,58,57.67,59.28,58.56
2023-09-22,S003,P0013,127,126.74,126.47,126.59
2023-09-22,S001,P0009,85,84.97,85.33,85.17
2023-09-22,S002,P0016,62,61.89,61.34,61.59
2023-09-22,S002,P0018,109,109.06,111.1,110.18
2023-09-22,S001,P0001,84,84.11,85.28,84.75
2023-09-22,S004,P0013,137,136.73,135.06,135.81
2023-09-22,S004,P0010,189,189.03,190.58,189.88
2023-09-22,S003,P0005,140,139.87,140.45,140.19
2023-09-22,S003,P0004,167,167.07,167.0,167.03
2023-09-22,S001,P0008,103,102.7,103.29,103.02
2023-09-22,S003,P0012,86,86.09,85.54,85.79
2023-09-22,S004,P0002,101,101.06,98.63,99.72
2023-09-22,S005,P0007,51,47.01,50.34,48.84
2023-09-22,S002,P0003,72,71.76,72.33,72.07
2023-09-22,S005,P0018,153,153.15,152.0,152.52
2023-09-22,S002,P0008,122,130.91,128.82,129.76
2023-09-22,S005,P0010,95,94.92,93.06,93.9
2023-09-22,S001,P0007,132,130.61,129.75,130.14
2023-09-22,S002,P0009,77,77.09,76.23,76.62
2023-09-22,S005,P0020,127,126.94,126.5,126.7
2023-09-22,S002,P0002,47,46.83,47.01,46.93
2023-09-22,S005,P0009,108,107.84,109.0,108.48
2023-09-22,S005,P0016,121,120.8,120.62,120.7
2023-09-22,S004,P0003,61,58.49,58.75,58.63
2023-09-22,S004,P0019,87,90.02,92.53,91.4
2023-09-22,S001,P0016,134,133.81,133.26,133.51
2023-09-22,S002,P0010,104,104.02,102.9,103.4
2023-09-22,S001,P0018,120,120.34,121.39,120.92
2023-09-22,S001,P0005,154,144.27,143.27,143.72
2023-09-22,S002,P0015,87,80.15,79.05,79.55
2023-09-22,S001,P0002,89,88.99,88.1,88.5
2023-09-22,S003,P0003,12,11.82,11.73,11.77
2023-09-22,S003,P0016,130,129.48,128.65,129.02
2023-09-22,S005,P0001,64,64.09,63.08,63.53
2023-09-22,S001,P0006,130,124.94,128.0,126.62
2023-09-22,S005,P0019,104,103.88,102.92,103.35
2023-09-22,S001,P0010,83,85.52,85.33,85.42
2023-09-22,S001,P0014,128,129.18,127.64,128.33
2023-09-22,S003,P0008,121,121.01,122.86,122.03
2023-09-22,S003,P0019,219,218.59,218.61,218.6
2023-09-22,S005,P0015,134,133.95,135.94,135.04
2023-09-22,S004,P0014,102,102.2,102.37,102.29
2023-09-22,S001,P0003,91,91.03,90.19,90.57
2023-09-22,S004,P0006,70,68.36,69.48,68.98
2023-09-22,S004,P0007,105,102.55,104.74,103.75
2023-09-23,S003,P0018,147,146.84,149.19,148.13
2023-09-23,S002,P0008,108,108.17,110.3,109.34
2023-09-23,S001,P0006,130,129.94,129.12,129.49
2023-09-23,S004,P0017,132,131.75,132.32,132.06
2023-09-23,S001,P0004,153,156.72,157.21,156.99
2023-09-23,S004,P0010,129,129.22,128.5,128.82
2023-09-23,S001,P0005,130,121.13,127.09,124.41
2023-09-23,S002,P0017,95,94.99,96.06,95.58
2023-09-23,S005,P0020,102,101.76,103.78,102.87
2023-09-23,S005,P0011,47,47.14,47.0,47.06
2023-09-23,S004,P0003,99,98.34,98.83,98.61
2023-09-23,S001,P0020,74,73.98,79.33,76.92
2023-09-23,S002,P0019,108,108.1,111.14,109.77
2023-09-23,S005,P0019,54,56.18,55.4,55.75
2023-09-23,S002,P0001,163,162.48,162.81,162.66
2023-09-23,S002,P0018,113,112.74,110.52,111.52
2023-09-23,S001,P0009,75,78.66,77.62,78.09
2023-09-23,S004,P0014,113,113.17,112.81,112.97
2023-09-23,S005,P0014,56,55.76,56.86,56.37
2023-09-23,S004,P0001,89,88.88,89.88,89.43
2023-09-23,S004,P0015,118,118.28,119.72,119.07
2023-09-23,S003,P0008,102,101.68,101.28,101.46
2023-09-23,S003,P0005,107,106.9,104.26,105.45
2023-09-23,S002,P0012,101,100.64,100.2,100.4
2023-09-23,S003,P0015,138,135.64,138.23,137.06
2023-09-23,S001,P0017,77,76.96,76.83,76.89
2023-09-23,S002,P0004,165,162.79,162.68,162.73
2023-09-23,S003,P0012,84,84.11,83.99,84.04
2023-09-23,S002,P0015,97,97.11,94.44,95.64
2023-09-23,S005,P0013,108,108.2,110.02,109.2
2023-09-23,S001,P0018,133,133.23,133.86,133.58
2023-09-23,S003,P0014,80,80.14,80.81,80.51
2023-09-23,S005,P0005,106,106.22,107.82,107.1
2023-09-23,S005,P0017,117,123.34,121.0,122.05
2023-09-23,S001,P0016,173,177.54,176.73,177.09
2023-09-23,S002,P0010,128,128.25,125.93,126.97
2023-09-23,S004,P0007,230,228.54,227.09,227.74
2023-09-23,S004,P0006,155,155.47,152.91,154.06
2023-09-23,S002,P0013,82,82.04,81.02,81.48
2023-09-23,S002,P0005,138,139.87,138.32,139.02
2023-09-23,S001,P0019,89,89.17,89.68,89.45
2023-09-23,S001,P0012,112,115.18,111.69,113.26
2023-09-23,S003,P0011,92,92.19,92.43,92.32
2023-09-23,S003,P0013,106,105.6,106.63,106.17
2023-09-23,S005,P0001,89,89.04,87.79,88.35
2023-09-23,S005,P0018,198,196.79,198.39,197.67
2023-09-23,S005,P0012,90,86.14,87.14,86.69
2023-09-23,S003,P0003,174,173.46,173.51,173.49
2023-09-23,S004,P0011,113,121.01,119.07,119.94
2023-09-23,S004,P0016,102,102.08,99.87,100.86
2023-09-23,S003,P0016,108,107.85,108.12,108.0
2023-09-23,S005,P0004,114,113.78,113.55,113.65
2023-09-23,S003,P0019,133,133.14,132.29,132.67
2023-09-23,S003,P0009,104,104.1,104.23,104.17
2023-09-23,S003,P0020,82,82.25,82.3,82.28
2023-09-23,S005,P0008,201,203.4,198.02,200.44
2023-09-23,S001,P0001,88,91.38,88.68,89.9
2023-09-23,S002,P0016,112,116.12,115.16,115.59
2023-09-23,S003,P0007,192,190.52,192.52,191.62
2023-09-23,S004,P0019,125,125.42,123.72,124.49
2023-09-23,S003,P0002,72,69.46,71.23,70.43
2023-09-23,S003,P0001,108,108.9,110.38,109.71
2023-09-23,S005,P0009,181,180.0,177.84,178.81
2023-09-23,S002,P0009,96,94.01,103.29,99.11
2023-09-23,S005,P0015,146,145.6,145.28,145.42
2023-09-23,S002,P0002,95,95.4,96.23,95.86
2023-09-23,S003,P0010,94,94.0,93.58,93.77
2023-09-23,S004,P0005,91,91.3,92.3,91.85
2023-09-23,S001,P0007,175,174.72,174.74,174.73
2023-09-23,S004,P0013,73,66.89,68.69,67.88
2023-09-23,S004,P0008,64,63.98,65.83,65.0
2023-09-23,S005,P0007,94,99.55,97.92,98.65
2023-09-23,S002,P0006,125,124.94,124.77,124.85
2023-09-23,S004,P0002,206,208.11,212.36,210.45
2023-09-23,S002,P0020,155,154.66,156.23,155.52
2023-09-23,S004,P0004,229,223.76,226.68,225.37
2023-09-23,S001,P0015,191,189.48,188.37,188.87
2023-09-23,S001,P0008,87,87.09,90.47,88.95
2023-09-23,S004,P0020,107,106.84,108.82,107.93
2023-09-23,S005,P0003,143,155.04,149.4,151.94
2023-09-23,S001,P0013,102,102.44,102.46,102.45
2023-09-23,S002,P0003,133,133.23,132.63,132.9
2023-09-23,S004,P0018,137,136.93,135.85,136.34
2023-09-23,S002,P0014,56,55.76,55.77,55.77
2023-09-23,S005,P0002,114,120.14,119.02,119.52
